District	County	State PM	Abs PM	Length	Latitude	Longitude
1	Iron	42.731	42.731	.04	37.49159	-113.21829
1	Iron	42.686	42.686	.045	37.49095	-113.21845
1	Iron	42.664	42.664	.022	37.49064	-113.21853
1	Iron	42.596	42.596	.069	37.48967	-113.2188
1	Iron	42.519	42.519	.077	37.48858	-113.2191
1	Iron	42.412	42.412	.107	37.48707	-113.21951
1	Iron	42.352	42.352	.06	37.48622	-113.21974
1	Iron	42.316	42.316	.036	37.48571	-113.21987
1	Iron	42.256	42.256	.06	37.48486	-113.2201
1	Iron	42.215	42.215	.042	37.48427	-113.22026
1	Iron	42.153	42.153	.062	37.48339	-113.22049
1	Washington	42.033	42.033	.007	37.4817	-113.22095
1	Washington	41.931	41.931	.102	37.48025	-113.22135
1	Washington	41.762	41.762	.169	37.47786	-113.22199
1	Washington	41.738	41.738	.025	37.47751	-113.22208
1	Washington	41.681	41.681	.056	37.47671	-113.2223
1	Washington	41.574	41.574	.107	37.47519	-113.22271
1	Washington	41.506	41.506	.068	37.47423	-113.22298
1	Washington	41.118	41.118	.388	37.46873	-113.22446
1	Washington	41.027	41.027	.091	37.46744	-113.22481
1	Washington	40.933	40.933	.094	37.46611	-113.22518
1	Washington	40.867	40.867	.066	37.46517	-113.22543
1	Washington	40.782	40.782	.085	37.46396	-113.22575
1	Washington	40.769	40.769	.013	37.46378	-113.2258
1	Washington	40.73	40.73	.039	37.46323	-113.22596
1	Washington	40.679	40.679	.051	37.4625	-113.22615
1	Washington	40.657	40.657	.021	37.4622	-113.22624
1	Washington	40.412	40.412	.245	37.45873	-113.22718
1	Washington	40.358	40.358	.054	37.45796	-113.2274
1	Washington	40.291	40.291	.067	37.45701	-113.22767
1	Washington	40.211	40.211	.08	37.45587	-113.22796
1	Washington	40.121	40.121	.089	37.45461	-113.22832
1	Washington	40.097	40.097	.024	37.45427	-113.22843
1	Washington	40.074	40.074	.023	37.45394	-113.22853
1	Washington	40.038	40.038	.036	37.45343	-113.22864
1	Washington	39.925	39.925	.113	37.45181	-113.22899
1	Washington	39.894	39.894	.031	37.45137	-113.22911
1	Washington	39.871	39.871	.023	37.45105	-113.22922
1	Washington	39.817	39.817	.054	37.45029	-113.22947
1	Washington	39.699	39.699	.118	37.44862	-113.22992
1	Washington	39.605	39.605	.094	37.44729	-113.23028
1	Washington	39.504	39.504	.101	37.44586	-113.23066
1	Washington	39.4	39.4	.104	37.44439	-113.23106
1	Washington	39.337	39.337	.063	37.44349	-113.2313
1	Washington	39.314	39.314	.023	37.44317	-113.23138
1	Washington	39.293	39.293	.021	37.44287	-113.23147
1	Washington	39.252	39.252	.042	37.44228	-113.23163
1	Washington	39.208	39.208	.043	37.44167	-113.2318
1	Washington	39.078	39.078	.13	37.43982	-113.23229
1	Washington	39.036	39.036	.042	37.43922	-113.23246
1	Washington	38.994	38.994	.042	37.43863	-113.23262
1	Washington	38.911	38.911	.083	37.43745	-113.23294
1	Washington	38.847	38.847	.064	37.43655	-113.23319
1	Washington	38.786	38.786	.061	37.43568	-113.23342
1	Washington	38.664	38.664	.122	37.43395	-113.23388
1	Washington	38.623	38.623	.041	37.43337	-113.23405
1	Washington	38.523	38.523	.1	37.43195	-113.23443
1	Washington	38.481	38.481	.042	37.43136	-113.23458
1	Washington	38.441	38.441	.04	37.4308	-113.23475
1	Washington	38.401	38.401	.041	37.43022	-113.2349
1	Washington	38.339	38.339	.062	37.42934	-113.23513
1	Washington	38.258	38.258	.08	37.4282	-113.23544
1	Washington	38.235	38.235	.023	37.42787	-113.23552
1	Washington	38.214	38.214	.02	37.42758	-113.2356
1	Washington	38.181	38.181	.033	37.42711	-113.23573
1	Washington	38.157	38.157	.024	37.42677	-113.23582
1	Washington	38.098	38.098	.059	37.42593	-113.23601
1	Washington	38.037	38.037	.061	37.42505	-113.23615
1	Washington	38.019	38.019	.018	37.42479	-113.23619
1	Washington	37.955	37.955	.064	37.42386	-113.23624
1	Washington	37.915	37.915	.04	37.42328	-113.23623
1	Washington	37.873	37.873	.042	37.42267	-113.2362
1	Washington	37.793	37.793	.08	37.42152	-113.23607
1	Washington	37.753	37.753	.04	37.42094	-113.23596
1	Washington	37.709	37.709	.043	37.42032	-113.23582
1	Washington	37.637	37.637	.073	37.4193	-113.2355
1	Washington	37.596	37.596	.04	37.41874	-113.23528
1	Washington	37.578	37.578	.018	37.41849	-113.23518
1	Washington	37.528	37.528	.05	37.4178	-113.2349
1	Washington	37.484	37.484	.044	37.41719	-113.23465
1	Washington	37.465	37.465	.019	37.41692	-113.23455
1	Washington	37.447	37.447	.018	37.41667	-113.23446
1	Washington	37.426	37.426	.02	37.41638	-113.23438
1	Washington	37.408	37.408	.018	37.41612	-113.23432
1	Washington	37.389	37.389	.019	37.41585	-113.23428
1	Washington	37.37	37.37	.019	37.41558	-113.23425
1	Washington	37.334	37.334	.037	37.41505	-113.23422
1	Washington	37.314	37.314	.02	37.41476	-113.23423
1	Washington	37.295	37.295	.019	37.41449	-113.23428
1	Washington	37.255	37.255	.04	37.41392	-113.23438
1	Washington	37.218	37.218	.038	37.41339	-113.23454
1	Washington	37.179	37.179	.039	37.41285	-113.23476
1	Washington	37.121	37.121	.058	37.41206	-113.23512
1	Washington	37.064	37.064	.057	37.41128	-113.23546
1	Washington	37.026	37.026	.038	37.41076	-113.23569
1	Washington	36.97	36.97	.056	37.41	-113.23603
1	Washington	36.934	36.934	.036	37.4095	-113.23624
1	Washington	36.86	36.86	.074	37.40849	-113.23668
1	Washington	36.823	36.823	.037	37.40798	-113.2369
1	Washington	36.769	36.769	.054	37.40724	-113.23722
1	Washington	36.752	36.752	.016	37.40702	-113.23733
1	Washington	36.718	36.718	.034	37.40655	-113.23752
1	Washington	36.625	36.625	.093	37.40528	-113.23809
1	Washington	36.573	36.573	.053	37.40456	-113.2384
1	Washington	36.543	36.543	.03	37.40415	-113.23857
1	Washington	36.503	36.503	.04	37.40361	-113.23881
1	Washington	36.352	36.352	.151	37.40154	-113.23971
1	Washington	36.293	36.293	.059	37.40073	-113.24007
1	Washington	36.211	36.211	.082	37.39961	-113.24056
1	Washington	36.191	36.191	.02	37.39934	-113.24069
1	Washington	36.151	36.151	.04	37.39879	-113.24092
1	Washington	36.13	36.13	.022	37.39849	-113.24103
1	Washington	36.09	36.09	.04	37.39794	-113.24127
1	Washington	36.068	36.068	.021	37.39765	-113.24139
1	Washington	36.026	36.026	.043	37.39706	-113.24162
1	Washington	35.964	35.964	.062	37.3962	-113.24193
1	Washington	35.922	35.922	.042	37.39561	-113.24214
1	Washington	35.88	35.88	.042	37.39502	-113.24231
1	Washington	35.861	35.861	.019	37.39475	-113.24241
1	Washington	35.837	35.837	.023	37.39442	-113.24251
1	Washington	35.817	35.817	.02	37.39413	-113.24259
1	Washington	35.796	35.796	.021	37.39384	-113.24269
1	Washington	35.774	35.774	.022	37.39354	-113.2428
1	Washington	35.752	35.752	.022	37.39323	-113.2429
1	Washington	35.689	35.689	.063	37.39236	-113.24327
1	Washington	35.668	35.668	.021	37.39207	-113.24341
1	Washington	35.647	35.647	.021	37.39179	-113.24355
1	Washington	35.625	35.625	.021	37.3915	-113.24369
1	Washington	35.604	35.604	.021	37.39122	-113.24384
1	Washington	35.563	35.563	.041	37.39067	-113.24414
1	Washington	35.521	35.521	.042	37.39012	-113.24446
1	Washington	35.481	35.481	.04	37.38959	-113.24476
1	Washington	35.459	35.459	.022	37.3893	-113.24491
1	Washington	35.419	35.419	.04	37.38877	-113.24521
1	Washington	35.377	35.377	.042	37.38821	-113.24551
1	Washington	35.357	35.357	.02	37.38794	-113.24566
1	Washington	35.336	35.336	.021	37.38767	-113.24582
1	Washington	35.316	35.316	.02	37.3874	-113.24597
1	Washington	35.275	35.275	.041	37.38685	-113.24626
1	Washington	35.234	35.234	.041	37.38629	-113.24652
1	Washington	35.213	35.213	.021	37.386	-113.24664
1	Washington	35.191	35.191	.022	37.3857	-113.24677
1	Washington	35.171	35.171	.02	37.38542	-113.24687
1	Washington	35.128	35.128	.042	37.38483	-113.24707
1	Washington	35.067	35.067	.061	37.38397	-113.24733
1	Washington	35.005	35.005	.062	37.38309	-113.24759
1	Washington	34.985	34.985	.02	37.3828	-113.24767
1	Washington	34.943	34.943	.042	37.38221	-113.24785
1	Washington	34.88	34.88	.063	37.38132	-113.24811
1	Washington	34.859	34.859	.021	37.38102	-113.24819
1	Washington	34.837	34.837	.021	37.38072	-113.24828
1	Washington	34.796	34.796	.041	37.38014	-113.24846
1	Washington	34.775	34.775	.021	37.37984	-113.24855
1	Washington	34.755	34.755	.02	37.37956	-113.24864
1	Washington	34.734	34.734	.021	37.37927	-113.24873
1	Washington	34.714	34.714	.02	37.37899	-113.24883
1	Washington	34.665	34.665	.049	37.37831	-113.2491
1	Washington	34.633	34.633	.032	37.37788	-113.24932
1	Washington	34.591	34.591	.042	37.37733	-113.24966
1	Washington	34.573	34.573	.017	37.37711	-113.24981
1	Washington	34.553	34.553	.02	37.37686	-113.25
1	Washington	34.514	34.514	.039	37.37639	-113.25041
1	Washington	34.474	34.474	.039	37.37592	-113.25082
1	Washington	34.434	34.434	.04	37.37544	-113.25123
1	Washington	34.414	34.414	.021	37.3752	-113.25145
1	Washington	34.371	34.371	.042	37.3747	-113.25189
1	Washington	34.329	34.329	.042	37.37419	-113.25232
1	Washington	34.307	34.307	.022	37.37393	-113.25256
1	Washington	34.285	34.285	.021	37.37367	-113.25277
1	Washington	34.262	34.262	.023	37.37339	-113.25301
1	Washington	34.219	34.219	.043	37.37288	-113.25346
1	Washington	34.197	34.197	.022	37.37262	-113.25368
1	Washington	34.175	34.175	.022	37.37236	-113.25391
1	Washington	34.155	34.155	.021	37.37211	-113.25412
1	Washington	34.112	34.112	.043	37.3716	-113.25456
1	Washington	34.07	34.07	.042	37.3711	-113.255
1	Washington	34.027	34.027	.043	37.37059	-113.25544
1	Washington	33.986	33.986	.041	37.3701	-113.25587
1	Washington	33.965	33.965	.021	37.36985	-113.25609
1	Washington	33.946	33.946	.018	37.36963	-113.25628
1	Washington	33.923	33.923	.023	37.36935	-113.25651
1	Washington	33.902	33.902	.022	37.36909	-113.25673
1	Washington	33.86	33.86	.042	37.3686	-113.25717
1	Washington	33.821	33.821	.039	37.36813	-113.25758
1	Washington	33.781	33.781	.04	37.36765	-113.25799
1	Washington	33.741	33.741	.039	37.36718	-113.25839
1	Washington	33.703	33.703	.039	37.36672	-113.25879
1	Washington	33.684	33.684	.019	37.36649	-113.25898
1	Washington	33.664	33.664	.019	37.36626	-113.25918
1	Washington	33.645	33.645	.019	37.36603	-113.25937
1	Washington	33.626	33.626	.019	37.3658	-113.25956
1	Washington	33.608	33.608	.019	37.36557	-113.25974
1	Washington	33.588	33.588	.02	37.36533	-113.25994
1	Washington	33.57	33.57	.018	37.36511	-113.26011
1	Washington	33.551	33.551	.019	37.36487	-113.26029
1	Washington	33.531	33.531	.019	37.36463	-113.26047
1	Washington	33.513	33.513	.018	37.3644	-113.26063
1	Washington	33.491	33.491	.023	37.36412	-113.26084
1	Washington	33.448	33.448	.043	37.36357	-113.26121
1	Washington	33.396	33.396	.052	37.36291	-113.26165
1	Washington	33.299	33.299	.098	37.36164	-113.26243
1	Washington	33.24	33.24	.059	37.36087	-113.26289
1	Washington	33.173	33.173	.067	37.35999	-113.26341
1	Washington	33.146	33.146	.027	37.35964	-113.26362
1	Washington	33.103	33.103	.043	37.35908	-113.26395
1	Washington	33.012	33.012	.092	37.35788	-113.26466
1	Washington	32.937	32.937	.075	37.3569	-113.26525
1	Washington	32.881	32.881	.055	37.35617	-113.26567
1	Washington	32.826	32.826	.056	37.35544	-113.2661
1	Washington	32.789	32.789	.037	37.35495	-113.26638
1	Washington	32.77	32.77	.019	37.3547	-113.26651
1	Washington	32.713	32.713	.057	37.35393	-113.2669
1	Washington	32.693	32.693	.02	37.35366	-113.26703
1	Washington	32.654	32.654	.039	37.35313	-113.26727
1	Washington	32.596	32.596	.058	37.35234	-113.26762
1	Washington	32.557	32.557	.039	37.3518	-113.26784
1	Washington	32.518	32.518	.039	37.35127	-113.26807
1	Washington	32.479	32.479	.039	37.35074	-113.26832
1	Washington	32.459	32.459	.02	37.35047	-113.26845
1	Washington	32.44	32.44	.02	37.35021	-113.26859
1	Washington	32.399	32.399	.041	37.34967	-113.26888
1	Washington	32.379	32.379	.02	37.34941	-113.26904
1	Washington	32.339	32.339	.04	37.3489	-113.26938
1	Washington	32.3	32.3	.039	37.34841	-113.26974
1	Washington	32.241	32.241	.059	37.34768	-113.27031
1	Washington	32.182	32.182	.058	37.34697	-113.27089
1	Washington	32.144	32.144	.039	37.3465	-113.27127
1	Washington	32.086	32.086	.058	37.3458	-113.27184
1	Washington	32.028	32.028	.058	37.3451	-113.27242
1	Washington	31.99	31.99	.039	37.34463	-113.2728
1	Washington	31.972	31.972	.018	37.34441	-113.27298
1	Washington	31.95	31.95	.021	37.34415	-113.27319
1	Washington	31.933	31.933	.017	37.34394	-113.27335
1	Washington	31.834	31.834	.099	37.34273	-113.27433
1	Washington	31.795	31.795	.039	37.34225	-113.27469
1	Washington	31.765	31.765	.031	37.34187	-113.27498
1	Washington	31.738	31.738	.027	37.34154	-113.27523
1	Washington	31.727	31.727	.011	37.34141	-113.27533
1	Washington	31.701	31.701	.027	37.34107	-113.27557
1	Washington	31.609	31.609	.091	37.33992	-113.27639
1	Washington	31.586	31.586	.023	37.33962	-113.27659
1	Washington	31.511	31.511	.075	37.33866	-113.27724
1	Washington	31.373	31.373	.137	37.3369	-113.2784
1	Washington	31.252	31.252	.122	37.33534	-113.27943
1	Washington	31.17	31.17	.081	37.3343	-113.28013
1	Washington	31.11	31.11	.06	37.33353	-113.28065
1	Washington	30.969	30.969	.141	37.33172	-113.28185
1	Washington	30.908	30.908	.06	37.33095	-113.28237
1	Washington	30.868	30.868	.04	37.33043	-113.28271
1	Washington	30.827	30.827	.04	37.32991	-113.28305
1	Washington	30.787	30.787	.04	37.3294	-113.2834
1	Washington	30.744	30.744	.044	37.32884	-113.28377
1	Washington	30.706	30.706	.037	37.32836	-113.28408
1	Washington	30.666	30.666	.04	37.32785	-113.28443
1	Washington	30.626	30.626	.04	37.32733	-113.28477
1	Washington	30.585	30.585	.04	37.32681	-113.28511
1	Washington	30.539	30.539	.046	37.32622	-113.2855
1	Washington	30.507	30.507	.032	37.32581	-113.28579
1	Washington	30.465	30.465	.042	37.32528	-113.28615
1	Washington	30.425	30.425	.04	37.32476	-113.28649
1	Washington	30.405	30.405	.02	37.3245	-113.28665
1	Washington	30.365	30.365	.04	37.32399	-113.287
1	Washington	30.357	30.357	.008	37.32389	-113.28707
1	Washington	30.304	30.304	.052	37.32322	-113.28752
1	Washington	30.267	30.267	.037	37.32274	-113.28783
1	Washington	30.203	30.203	.064	37.32192	-113.28837
1	Washington	30.162	30.162	.041	37.32139	-113.28872
1	Washington	30.122	30.122	.04	37.32088	-113.28907
1	Washington	30.081	30.081	.041	37.32036	-113.28942
1	Washington	30.073	30.073	.009	37.32025	-113.28949
1	Washington	29.981	29.981	.092	37.31907	-113.29027
1	Washington	29.9	29.9	.081	37.31804	-113.29096
1	Washington	29.819	29.819	.081	37.317	-113.29165
1	Washington	29.758	29.758	.061	37.31622	-113.29217
1	Washington	29.697	29.697	.061	37.31544	-113.29269
1	Washington	29.636	29.636	.061	37.31466	-113.29321
1	Washington	29.596	29.596	.04	37.31414	-113.29355
1	Washington	29.584	29.584	.011	37.31399	-113.29364
1	Washington	29.581	29.581	.003	37.31395	-113.29367
1	Washington	29.514	29.514	.067	37.3131	-113.29424
1	Washington	29.454	29.454	.061	37.31233	-113.29477
1	Washington	29.413	29.413	.04	37.31182	-113.29513
1	Washington	29.373	29.373	.041	37.31131	-113.2955
1	Washington	29.332	29.332	.04	37.3108	-113.29586
1	Washington	29.292	29.292	.04	37.3103	-113.29623
1	Washington	29.211	29.211	.081	37.30928	-113.29696
1	Washington	29.172	29.172	.04	37.30878	-113.29731
1	Washington	29.132	29.132	.04	37.30828	-113.29766
1	Washington	29.094	29.094	.038	37.30779	-113.29797
1	Washington	29.056	29.056	.038	37.30728	-113.29825
1	Washington	29.038	29.038	.018	37.30704	-113.29839
1	Washington	29	29	.038	37.30652	-113.29862
1	Washington	28.961	28.961	.039	37.30598	-113.29881
1	Washington	28.904	28.904	.057	37.30517	-113.29903
1	Washington	28.866	28.866	.038	37.30462	-113.29913
1	Washington	28.844	28.844	.022	37.30431	-113.29918
1	Washington	28.789	28.789	.055	37.30351	-113.29925
1	Washington	28.731	28.731	.058	37.30267	-113.2993
1	Washington	28.673	28.673	.057	37.30184	-113.29934
1	Washington	28.597	28.597	.076	37.30074	-113.29941
1	Washington	28.524	28.524	.074	37.29967	-113.29947
1	Washington	28.451	28.451	.072	37.29862	-113.29953
1	Washington	28.396	28.396	.055	37.29783	-113.2996
1	Washington	28.378	28.378	.018	37.29757	-113.29963
1	Washington	28.303	28.303	.075	37.29649	-113.29979
1	Washington	28.247	28.247	.057	37.29568	-113.29995
1	Washington	28.21	28.21	.037	37.29515	-113.30007
1	Washington	28.17	28.17	.039	37.29459	-113.30021
1	Washington	28.131	28.131	.039	37.29404	-113.30037
1	Washington	28.091	28.091	.041	37.29347	-113.30055
1	Washington	28.031	28.031	.06	37.29263	-113.30084
1	Washington	28.009	28.009	.022	37.29233	-113.30097
1	Washington	27.969	27.969	.04	37.29178	-113.30118
1	Washington	27.935	27.935	.034	37.29132	-113.30139
1	Washington	27.888	27.888	.048	37.29067	-113.30169
1	Washington	27.845	27.845	.042	37.2901	-113.30197
1	Washington	27.824	27.824	.021	37.28982	-113.30213
1	Washington	27.761	27.761	.063	37.28898	-113.30258
1	Washington	27.698	27.698	.063	37.28816	-113.30308
1	Washington	27.656	27.656	.042	37.28762	-113.30344
1	Washington	27.635	27.635	.021	37.28736	-113.30363
1	Washington	27.603	27.603	.033	37.28695	-113.30393
1	Washington	27.567	27.567	.036	37.2865	-113.30425
1	Washington	27.531	27.531	.036	37.28606	-113.3046
1	Washington	27.51	27.51	.021	37.2858	-113.30481
1	Washington	27.48	27.48	.03	37.28544	-113.30511
1	Washington	27.426	27.426	.054	37.2848	-113.30567
1	Washington	27.342	27.342	.084	37.28383	-113.30658
1	Washington	27.298	27.298	.044	37.28333	-113.30707
1	Washington	27.215	27.215	.084	37.28238	-113.30801
1	Washington	27.089	27.089	.126	37.28095	-113.30942
1	Washington	27.068	27.068	.021	37.28072	-113.30967
1	Washington	27.026	27.026	.042	37.28023	-113.31013
1	Washington	26.943	26.943	.084	37.27928	-113.31107
1	Washington	26.922	26.922	.021	37.27905	-113.31131
1	Washington	26.88	26.88	.042	37.27857	-113.31177
1	Washington	26.713	26.713	.168	37.27666	-113.31365
1	Washington	26.629	26.629	.084	37.2757	-113.31459
1	Washington	26.503	26.503	.125	37.27428	-113.316
1	Washington	26.42	26.42	.083	37.27333	-113.31693
1	Washington	26.399	26.399	.021	37.27309	-113.31717
1	Washington	26.274	26.274	.125	37.27166	-113.31857
1	Washington	26.17	26.17	.104	37.27047	-113.31974
1	Washington	26.044	26.044	.126	37.26904	-113.32115
1	Washington	25.981	25.981	.063	37.26832	-113.32186
1	Washington	25.917	25.917	.063	37.2676	-113.32257
1	Washington	25.878	25.878	.04	37.26715	-113.32302
1	Washington	25.823	25.823	.055	37.26652	-113.32363
1	Washington	25.771	25.771	.052	37.26594	-113.32422
1	Washington	25.724	25.724	.047	37.2654	-113.32474
1	Washington	25.706	25.706	.019	37.26519	-113.32495
1	Washington	25.69	25.69	.016	37.26501	-113.32513
1	Washington	25.63	25.63	.059	37.26433	-113.32579
1	Washington	25.576	25.576	.055	37.2637	-113.3264
1	Washington	25.521	25.521	.054	37.26308	-113.32701
1	Washington	25.48	25.48	.041	37.26262	-113.32748
1	Washington	25.396	25.396	.084	37.26166	-113.32842
1	Washington	25.336	25.336	.06	37.26098	-113.32911
1	Washington	25.277	25.277	.058	37.26034	-113.3298
1	Washington	25.22	25.22	.057	37.25972	-113.33049
1	Washington	25.162	25.162	.058	37.2591	-113.3312
1	Washington	25.124	25.124	.039	37.25869	-113.33168
1	Washington	25.104	25.104	.02	37.25848	-113.33193
1	Washington	25.084	25.084	.02	37.25828	-113.33219
1	Washington	25.026	25.026	.058	37.25768	-113.33293
1	Washington	24.948	24.948	.078	37.2569	-113.33395
1	Washington	24.909	24.909	.038	37.25652	-113.33446
1	Washington	24.832	24.832	.077	37.25577	-113.3355
1	Washington	24.813	24.813	.019	37.25559	-113.33577
1	Washington	24.793	24.793	.019	37.2554	-113.33603
1	Washington	24.754	24.754	.039	37.25504	-113.33657
1	Washington	24.733	24.733	.022	37.25484	-113.33687
1	Washington	24.625	24.625	.108	37.25385	-113.33839
1	Washington	24.485	24.485	.14	37.25256	-113.34035
1	Washington	24.408	24.408	.077	37.25186	-113.34143
1	Washington	24.293	24.293	.115	37.2508	-113.34304
1	Washington	24.26	24.26	.033	37.2505	-113.3435
1	Washington	24.226	24.226	.034	37.25019	-113.34399
1	Washington	23.869	23.869	.357	37.24692	-113.349
1	Washington	23.834	23.834	.036	37.24658	-113.34949
1	Washington	23.772	23.772	.062	37.24602	-113.35036
1	Washington	23.748	23.748	.024	37.2458	-113.3507
1	Washington	23.69	23.69	.058	37.24527	-113.35151
1	Washington	23.604	23.604	.086	37.24448	-113.35272
1	Washington	23.569	23.569	.035	37.24417	-113.35322
1	Washington	23.521	23.521	.048	37.24373	-113.35389
1	Washington	23.502	23.502	.019	37.24356	-113.35417
1	Washington	23.49	23.49	.012	37.24347	-113.35435
1	Washington	23.463	23.463	.027	37.24326	-113.35476
1	Washington	23.443	23.443	.02	37.24311	-113.35508
1	Washington	23.406	23.406	.037	37.24287	-113.35567
1	Washington	23.38	23.38	.026	37.24271	-113.3561
1	Washington	23.343	23.343	.037	37.24253	-113.35674
1	Washington	23.289	23.289	.054	37.24229	-113.35768
1	Washington	23.239	23.239	.049	37.2421	-113.35854
1	Washington	23.218	23.218	.021	37.242	-113.3589
1	Washington	23.201	23.201	.018	37.24193	-113.35921
1	Washington	23.15	23.15	.05	37.24169	-113.36007
1	Washington	23.098	23.098	.052	37.24137	-113.36093
1	Washington	23.08	23.08	.018	37.24125	-113.36121
1	Washington	23.046	23.046	.035	37.24099	-113.36175
1	Washington	23.027	23.027	.019	37.24084	-113.36203
1	Washington	22.991	22.991	.036	37.24052	-113.36254
1	Washington	22.973	22.973	.019	37.24035	-113.3628
1	Washington	22.941	22.941	.032	37.24004	-113.36324
1	Washington	22.904	22.904	.037	37.23965	-113.3637
1	Washington	22.877	22.877	.026	37.23937	-113.36402
1	Washington	22.849	22.849	.029	37.23906	-113.36437
1	Washington	22.789	22.789	.059	37.23843	-113.3651
1	Washington	22.755	22.755	.034	37.23805	-113.3655
1	Washington	22.732	22.732	.023	37.23781	-113.3658
1	Washington	22.719	22.719	.013	37.23768	-113.36597
1	Washington	22.614	22.614	.105	37.23652	-113.36719
1	Washington	22.574	22.574	.04	37.23607	-113.36765
1	Washington	22.428	22.428	.146	37.23437	-113.36924
1	Washington	22.407	22.407	.021	37.23413	-113.36946
1	Washington	22.369	22.369	.038	37.23369	-113.36987
1	Washington	22.331	22.331	.039	37.23324	-113.37029
1	Washington	22.311	22.311	.019	37.23301	-113.37049
1	Washington	22.271	22.271	.04	37.23254	-113.37091
1	Washington	22.244	22.244	.028	37.23222	-113.37121
1	Washington	22.198	22.198	.046	37.23168	-113.37171
1	Washington	22.15	22.15	.048	37.23112	-113.37222
1	Washington	22.067	22.067	.083	37.23015	-113.37311
1	Washington	22.02	22.02	.047	37.22961	-113.37363
1	Washington	21.979	21.979	.041	37.22915	-113.3741
1	Washington	21.937	21.937	.042	37.2287	-113.37462
1	Washington	21.921	21.921	.016	37.22853	-113.37481
1	Washington	21.889	21.889	.032	37.2282	-113.37522
1	Washington	21.873	21.873	.016	37.22804	-113.37542
1	Washington	21.851	21.851	.022	37.22783	-113.37573
1	Washington	21.841	21.841	.01	37.22772	-113.37584
1	Washington	21.824	21.824	.017	37.22755	-113.37606
1	Washington	21.787	21.787	.037	37.22718	-113.37655
1	Washington	21.765	21.765	.022	37.22696	-113.37683
1	Washington	21.739	21.739	.026	37.22669	-113.37717
1	Washington	21.682	21.682	.057	37.22612	-113.37791
